product parent,category 1,category 2,name,base,barcode,cost_price,sale_price,manufacturer_srp,weight,manufacturer,supplier,store_sku,manufacturer_sku,supplier_sku,short_description,long_description,image_url,sub_image_url,meta_title,meta_desc,quantity,Color,Storage,Size,Zoom,Aperture,Pixel
Accessories,Tablets Accessories,Case,Apple iPad Air Smart Cover - Pink,Apple iPad Air Smart Cover,,,,298,,Apple Asia Ltd,,202-APPCAS-MF055FE/A,MF055FE/A,,Apple iPad Air Smart Cover - Pink,,,,,,,Pink,,,,,
Accessories,Tablets Accessories,Case,Apple iPad Air Smart Cover - Green,Apple iPad Air Smart Cover,,,,298,,Apple Asia Ltd,,202-APPCAS-MF056FE/A,MF056FE/A,,Apple iPad Air Smart Cover - Green,,,,,,,Green,,,,,
Accessories,Tablets Accessories,Case,Apple iPad Air Smart Cover - Yellow,Apple iPad Air Smart Cover,,,,298,,Apple Asia Ltd,,202-APPCAS-MF057FE/A,MF057FE/A,,Apple iPad Air Smart Cover - Yellow,,,,,,,Yellow,,,,,
Accessories,Tablets Accessories,Case,Apple iPad Air Smart Cover - Red,Apple iPad Air Smart Cover,,,,298,,Apple Asia Ltd,,202-APPCAS-MF058FE/A,MF058FE/A,,Apple iPad Air Smart Cover - Red,,,,,,,Red,,,,,
Accessories,Tablets Accessories,Case,Apple iPad mini Smart Cover - Black,Apple iPad mini Smart Cover,,,,298,,Apple Asia Ltd,,202-APPCAS-MF059FE/A,MF059FE/A,,Apple iPad mini Smart Cover - Black,,,,,,,Black,,,,,
Accessories,Tablets Accessories,Case,Apple iPad mini Smart Cover - Blue,Apple iPad mini Smart Cover,,,,298,,Apple Asia Ltd,,202-APPCAS-MF060FE/A,MF060FE/A,,Apple iPad mini Smart Cover - Blue,,,,,,,Blue,,,,,
Accessories,Tablets Accessories,Case,Apple iPad mini Smart Cover - Pink,Apple iPad mini Smart Cover,,,,298,,Apple Asia Ltd,,202-APPCAS-MF061FE/A,MF061FE/A,,Apple iPad mini Smart Cover - Pink,,,,,,,Pink,,,,,
Accessories,Tablets Accessories,Case,Apple iPad mini Smart Cover - Green,Apple iPad mini Smart Cover,,,,298,,Apple Asia Ltd,,202-APPCAS-MF062FE/A,MF062FE/A,,Apple iPad mini Smart Cover - Green,,,,,,,Green,,,,,
Accessories,Tablets Accessories,Case,Apple iPad mini Smart Cover - Yellow,Apple iPad mini Smart Cover,,,,298,,Apple Asia Ltd,,202-APPCAS-MF063FE/A,MF063FE/A,,Apple iPad mini Smart Cover - Yellow,,,,,,,Yellow,,,,,
Accessories,Tablets Accessories,Case,Apple iPad mini Smart Cover - (PRODUCT) RED,Apple iPad mini Smart Cover,,,,298,,Apple Asia Ltd,,202-APPCAS-MF394FE/A,MF394FE/A,,Apple iPad mini Smart Cover - (PRODUCT) RED,,,,,,,RED,,,,,
Accessories,Tablets Accessories,Adapter,Apple IPAD DOCK CONNECTOR TO VGA ADAPTER-ZML,Apple IPAD DOCK CONNECTOR TO VGA ADAPTER-ZML,,,,228,,Apple Asia Ltd,,202-APPADT-MC552ZM/B,MC552ZM/B,,Apple IPAD DOCK CONNECTOR TO VGA ADAPTER-ZML,,,,,,,,,,,,
Accessories,Tablets Accessories,Adapter,Apple 5W USB POWER ADAPTER(UK)-GBR,Apple 5W USB POWER ADAPTER(UK)-GBR,,,,148,,Apple Asia Ltd,,202-APPADT-MD812B/A,MD812B/A,,Apple 5W USB POWER ADAPTER(UK)-GBR,,,,,,,,,,,,
Accessories,Tablets Accessories,Adapter,Apple Lightning to USB Camera Adapter,Apple Lightning to USB Camera Adapter,,,,228,,Apple Asia Ltd,,202-APPADT-MD821ZM/A,MD821ZM/A,,Apple Lightning to USB Camera Adapter,,,,,,,,,,,,
Accessories,Tablets Accessories,Adapter,Apple Lightning to SD Card Reader,Apple Lightning to SD Card Reader,,,,228,,Apple Asia Ltd,,202-APPADT-MD822ZM/A,MD822ZM/A,,Apple Lightning to SD Card Reader,,,,,,,,,,,,
Accessories,Tablets Accessories,Adapter,Apple Lightning to VGA Adapter,Apple Lightning to VGA Adapter,,,,398,,Apple Asia Ltd,,202-APPADT-MD825ZM/A,MD825ZM/A,,Apple Lightning to VGA Adapter,,,,,,,,,,,,
Accessories,Tablets Accessories,Adapter,Apple Lightning to Digital AV Adapter,Apple Lightning to Digital AV Adapter,,,,398,,Apple Asia Ltd,,202-APPADT-MD826ZM/A,MD826ZM/A,,Apple Lightning to Digital AV Adapter,,,,,,,,,,,,
Accessories,Tablets Accessories,Adapter,Apple 12W USB POWER ADAPTER-ITP,Apple 12W USB POWER ADAPTER-ITP,,,,148,,Apple Asia Ltd,,202-APPADT-MD836ZP/A,MD836ZP/A,,Apple 12W USB POWER ADAPTER-ITP,,,,,,,,,,,,
Accessories,Mobile Accessories,Adapter,Apple UNIVERSAL DOCK-XNL,Apple UNIVERSAL DOCK-XNL,,,,468,,Apple Asia Ltd,,201-APPADT-MC746AP/A,MC746AP/A,,Apple UNIVERSAL DOCK-XNL,,,,,,,,,,,,
Accessories,Mobile Accessories,Cable,Apple COMPOSITE AV CABLE-ZML,Apple COMPOSITE AV CABLE-ZML,,,,298,,Apple Asia Ltd,,201-APPCAB-MC748ZM/A,MC748ZM/A,,Apple COMPOSITE AV CABLE-ZML,,,,,,,,,,,,
Accessories,Mobile Accessories,Cable,Apple iPhone 5s Dock,Apple iPhone 5s Dock,,,,228,,Apple Asia Ltd,,201-APPCAB-MF030ZM/A,MF030ZM/A,,Apple iPhone 5s Dock,,,,,,,,,,,,
Accessories,Mobile Accessories,Cable,Apple iPhone 5c Dock,Apple iPhone 5c Dock,,,,228,,Apple Asia Ltd,,201-APPCAB-MF031ZM/A,MF031ZM/A,,Apple iPhone 5c Dock,,,,,,,,,,,,
Accessories,Mobile Accessories,Case,Apple iPhone 5c Case-Blue,Apple iPhone 5c Case,,,,228,,Apple Asia Ltd,,201-APPCAS-MF035FE/A,MF035FE/A,,Apple iPhone 5c Case-Blue,,,,,,,Blue,,,,,
Accessories,Mobile Accessories,Case,Apple iPhone 5c Case-Pink,Apple iPhone 5c Case,,,,228,,Apple Asia Ltd,,201-APPCAS-MF036FE/A,MF036FE/A,,Apple iPhone 5c Case-Pink,,,,,,,Pink,,,,,
Accessories,Mobile Accessories,Case,Apple iPhone 5c Case-Green,Apple iPhone 5c Case,,,,228,,Apple Asia Ltd,,201-APPCAS-MF037FE/A,MF037FE/A,,Apple iPhone 5c Case-Green,,,,,,,Green,,,,,
Accessories,Mobile Accessories,Case,Apple iPhone 5c Case -Yellow,Apple iPhone 5c Case,,,,228,,Apple Asia Ltd,,201-APPCAS-MF038FE/A,MF038FE/A,,Apple iPhone 5c Case -Yellow,,,,,,,Yellow,,,,,
Accessories,Mobile Accessories,Case,Apple iPhone 5c Case-White,Apple iPhone 5c Case,,,,228,,Apple Asia Ltd,,201-APPCAS-MF039FE/A,MF039FE/A,,Apple iPhone 5c Case-White,,,,,,,White,,,,,
Accessories,Mobile Accessories,Case,Apple iPhone 5c Case-Black,Apple iPhone 5c Case,,,,228,,Apple Asia Ltd,,201-APPCAS-MF040FE/A,MF040FE/A,,Apple iPhone 5c Case-Black,,,,,,,Black,,,,,
Accessories,Mobile Accessories,Case,Apple iPhone 5s Case-Brown,Apple iPhone 5s Case,,,,298,,Apple Asia Ltd,,201-APPCAS-MF041FE/A,MF041FE/A,,Apple iPhone 5s Case-Brown,,,,,,,Brown,,,,,
Accessories,Mobile Accessories,Case,Apple iPhone 5s Case-Yellow,Apple iPhone 5s Case,,,,298,,Apple Asia Ltd,,201-APPCAS-MF043FE/A,MF043FE/A,,Apple iPhone 5s Case-Yellow,,,,,,,Yellow,,,,,
Accessories,Mobile Accessories,Case,Apple iPhone 5s Case- Blue,Apple iPhone 5s Case,,,,298,,Apple Asia Ltd,,201-APPCAS-MF044FE/A,MF044FE/A,,Apple iPhone 5s Case- Blue,,,,,,,Blue,,,,,
Accessories,Mobile Accessories,Case,Apple iPhone 5s Case- Black,Apple iPhone 5s Case,,,,298,,Apple Asia Ltd,,201-APPCAS-MF045FE/A,MF045FE/A,,Apple iPhone 5s Case- Black,,,,,,,Black,,,,,
Accessories,Mobile Accessories,Case,Apple iPhone 5s Case- (Product)Red,Apple iPhone 5s Case,,,,298,,Apple Asia Ltd,,201-APPCAS-MF046FE/A,MF046FE/A,,Apple iPhone 5s Case- (Product)Red,,,,,,,Red,,,,,
Accessories,Mobile Accessories,Case,Apple iPhone 5s Case-Beige,Apple iPhone 5s Case,,,,298,,Apple Asia Ltd,,201-APPCAS-MF042FE/A,MF042FE/A,,Apple iPhone 5s Case-Beige,,,,,,,Beige,,,,,
Accessories,Mobile Accessories,Adapter,Apple iPhone TTY Adapter- Gen Coo-China,Apple iPhone TTY Adapter- Gen Coo-China,,,,148,,Apple Asia Ltd,,201-APPADT-MA854G/A,MA854G/A,,Apple iPhone TTY Adapter- Gen Coo-China,,,,,,,,,,,,
Accessories,Mobile Accessories,Adapter,Apple LIGHTNING TO MICRO USB ADAPTER-ZML,Apple LIGHTNING TO MICRO USB ADAPTER-ZML,,,,148,,Apple Asia Ltd,,201-APPADT-MD820ZM/A,MD820ZM/A,,Apple LIGHTNING TO MICRO USB ADAPTER-ZML,,,,,,,,,,,,
Accessories,Mobile Accessories,Adapter,Apple Lightning to 30-pin Adapter,Apple Lightning to 30-pin Adapter,,,,228,,Apple Asia Ltd,,201-APPADT-MD823ZM/A,MD823ZM/A,,Apple Lightning to 30-pin Adapter,,,,,,,,,,,,
Accessories,Mobile Accessories,Adapter,Apple Lightning to 30-pin Adapter (0.2 m),Apple Lightning to 30-pin Adapter (0.2 m),,,,298,,Apple Asia Ltd,,201-APPADT-MD824ZM/A,MD824ZM/A,,Apple Lightning to 30-pin Adapter (0.2 m),,,,,,,,,,,,
Accessories,Media Player Accessories,Adapter,Apple iPod Universal Dock Adapter 3-Pack - (iP,Apple iPod Universal Dock Adapter 3-Pack - (iP,,,,68,,Apple Asia Ltd,,207-APPADT-MA126G/A,MA126G/A,,Apple iPod Universal Dock Adapter 3-Pack - (iP,,,,,,,,,,,,
Accessories,Media Player Accessories,Adapter,Apple World Travel Adapter Kit-ZML COO-C,Apple World Travel Adapter Kit-ZML COO-C,,,,298,,Apple Asia Ltd,,207-APPADT-MB974ZM/B,MB974ZM/B,,Apple World Travel Adapter Kit-ZML COO-C,,,,,,,,,,,,
Accessories,Media Player Accessories,Headphone,Apple Earpods with remote and mic-fae,Apple Earpods with remote and mic-fae,,,,228,,Apple Asia Ltd,,207-APPHPN-MD827FE/A,MD827FE/A,,Apple Earpods with remote and mic-fae,,,,,,,,,,,,
